AVL,RB,B ONE,B FIVE,B TEN
51569,50,100,77,77
52287,51,107,76,70
53739,51,104,75,72
52067,50,98,76,75
50309,50,111,79,77
51746,52,106,72,80
50880,45,110,78,72
50189,51,110,75,71
50527,51,108,71,72
52712,50,104,75,70
51199,50,105,74,72
48600,47,101,77,70
51225,49,109,77,69
51267,47,97,70,70
52816,54,106,73,76
51381,47,100,70,81
51327,49,105,73,70
52667,51,107,72,77
51097,46,102,73,74
50669,50,97,81,70
50713,51,99,77,76
50970,46,96,76,68
50448,46,109,81,74
51008,50,101,74,74
50493,47,98,76,68
51223,49,102,77,65
48321,50,105,79,75
52078,48,111,77,73
50839,51,105,72,75
50169,48,103,75,75
53507,49,102,71,76
50433,56,105,74,75
50445,45,104,78,65
49678,50,104,76,76
50219,49,105,69,74
51299,49,104,77,77
50562,48,106,73,77
51680,50,100,67,63
50267,53,100,79,73
51344,49,111,76,78
50569,53,100,73,75
49708,50,104,88,77
49540,48,110,78,71
51884,50,101,74,73
52232,48,103,73,73
49942,48,107,71,70
48897,47,108,79,76
50473,53,103,77,74
48544,50,100,76,75
52386,53,101,68,78
52051,48,107,76,72
50772,50,103,77,75
51178,50,113,74,75
50594,50,104,72,69
50884,49,117,76,65
52836,49,100,79,83
49998,49,99,71,69
51860,50,107,74,69
52237,48,97,74,72
52165,49,106,76,71
49015,50,99,71,69
50878,51,104,77,76
50408,52,107,75,75
51590,49,110,73,73
50823,49,109,80,83
50483,50,107,75,72
52556,47,102,73,70
50915,46,120,71,70
49943,55,108,79,81
52476,52,103,73,72
50649,48,102,72,68
50220,49,108,78,74
50688,51,106,75,77
51526,50,94,68,74
52693,47,106,73,73
51597,45,106,72,72
49845,48,109,80,77
50459,51,96,79,75
50136,48,104,74,72
51253,47,106,69,72
49707,48,106,78,73
50518,48,111,73,77
50478,50,106,74,71
50672,53,99,77,74
50081,50,101,76,77
49927,48,101,74,77
50378,49,105,74,73
51701,52,101,79,74
50807,52,110,79,71
50761,48,108,76,74
51287,50,113,77,74
49610,49,105,76,75
51203,48,104,73,68
49869,54,103,78,73
49083,43,103,73,78
51604,49,102,74,71
50986,51,106,73,68
50906,50,97,72,68
50835,49,102,75,76
50601,47,111,81,70
47484,49,101,77,78
48973,47,101,72,71
51196,50,102,74,76
52522,49,112,77,75
51605,51,103,77,76
49103,49,105,71,72
49298,50,105,80,71
50370,49,114,76,72
50131,49,102,79,79
49441,48,105,73,79
48634,53,109,78,73
48746,46,107,80,73
48875,48,107,75,67
49683,52,105,76,73
50380,52,104,77,72
50990,50,98,74,74
50185,47,108,79,71
49823,48,101,86,76
51223,50,96,76,72
50624,47,104,76,78
51633,47,110,73,73
51412,49,103,77,73
49233,48,102,72,70
49602,50,110,84,76
53032,49,110,76,73
50233,51,104,75,73
51767,49,107,75,76
48922,52,97,75,71
48911,50,110,73,77
51617,52,107,77,79
48464,54,100,72,74
48336,46,115,75,76
50602,49,111,73,71
50130,53,108,74,67
50472,50,100,78,70
51039,48,96,75,71
49208,51,102,78,74
51527,47,106,71,70
48165,48,100,75,83
49089,50,105,75,75
49746,47,104,77,70
49492,47,103,73,70
49890,50,99,71,74
47734,49,106,73,74
49800,45,103,78,75
50228,49,106,77,73
50583,47,104,76,73
51792,48,98,78,74
49842,48,105,77,73
51111,47,96,72,66
49302,49,100,74,76
48785,50,109,73,74
50266,48,100,75,74
52011,51,107,79,70
51962,51,105,74,69
48695,51,102,71,73
48856,49,103,82,80
50457,53,99,73,69
52247,48,109,78,81
47613,53,103,76,72
49345,50,98,72,66
48514,53,108,80,75
49263,47,100,77,69
51155,48,107,72,78
48591,48,104,73,77
51094,49,104,74,75
51737,52,106,71,72
48692,51,111,81,72
49553,53,107,75,77
48467,51,106,74,78
52553,47,99,73,76
49982,49,103,69,64
47430,49,109,73,72
49586,51,100,70,71
50651,48,103,72,74
48570,50,103,84,80
50874,48,109,77,71
50041,48,99,76,79
47647,51,104,75,75
49801,45,100,82,69
49648,48,102,74,72
48624,48,100,76,69
49951,48,105,79,71
49692,51,103,75,74
50142,48,110,79,75
48513,50,107,77,74
50411,46,102,76,72
50902,49,112,77,80
48410,49,109,79,82
50337,50,105,75,74
49983,50,102,70,77
50513,57,102,77,69
51075,51,102,77,74
48094,48,103,78,74
49650,52,99,73,73
49127,50,107,71,78
49365,46,98,72,68
50774,46,116,76,76
47971,47,111,69,76
51378,51,102,77,76
49540,51,107,77,69
49002,49,101,70,79
48708,53,106,76,76
47398,50,101,73,69
48605,51,107,74,77
48855,49,100,74,73
50056,45,101,70,75
49561,47,112,69,80
51892,50,101,76,76
48981,48,106,72,75
48415,51,109,70,69
48690,51,98,76,71
48011,45,104,73,75
49681,55,98,72,64
49756,49,107,75,73
48977,47,114,77,79
50362,49,103,78,75
50608,49,105,79,74
51314,53,109,76,75
48544,53,99,75,74
50411,52,101,77,76
49814,48,106,79,75
49168,52,104,77,72
48847,52,103,70,72
48304,47,100,75,69
51417,49,98,73,68
50294,50,104,75,72
48818,49,102,71,71
50525,48,104,77,72
49080,49,105,78,75
49615,52,105,69,70
51136,50,102,69,68
49959,49,103,73,72
50076,53,92,73,68
49463,48,105,77,74
48306,48,108,71,74
50609,50,101,75,77
50076,50,103,71,82
48973,49,108,73,73
48573,51,106,75,72
47951,53,103,75,69
50753,49,112,77,76
47905,50,108,77,75
48074,52,106,77,72
48453,51,104,77,69
50281,48,106,76,72
49367,48,103,73,69
49719,49,102,73,79
51780,49,100,75,71
48894,52,109,80,79
48890,48,105,73,72
51956,49,115,75,79
47879,48,104,79,79
49601,47,103,70,80
49031,50,106,73,79
48785,50,102,71,72
51680,50,108,73,69
48363,48,104,80,74
49851,50,105,77,78
49526,50,100,81,75
47590,49,103,81,76
49000,47,105,72,74
48916,50,105,78,73
47393,51,101,76,71
47890,51,114,77,81
49127,49,108,78,76
47567,50,103,78,70
48794,50,101,72,74
48066,49,108,76,72
49272,48,107,73,71
49308,48,103,69,70
48453,49,99,72,73
49317,52,101,70,72
48047,48,104,79,74
51041,48,111,76,76
49341,47,103,74,75
47603,49,100,78,73
51010,47,111,74,70
46790,52,105,74,73
49914,51,105,78,83
47765,51,106,75,78
50701,51,101,79,70
49016,49,100,79,70
47274,50,109,76,75
48334,47,109,70,76
51619,49,124,74,70
48633,50,102,77,72
46916,54,105,76,73
49414,50,105,73,74
49640,50,105,74,72
49190,53,101,74,77
49832,49,104,72,74
49723,49,112,78,76
48387,50,108,76,72
50195,53,113,75,77
48908,52,102,71,74
49085,51,111,74,76
46532,51,105,71,75
47795,51,108,73,71
50141,46,114,77,75
46456,50,93,66,71
47718,52,102,75,85
47605,52,100,76,76
48202,48,96,71,66
50325,52,113,76,71
48348,52,103,74,71
49801,45,100,77,72
49759,53,104,69,66
48390,47,102,75,81
46885,51,102,76,69
47728,51,106,77,75
49079,49,108,74,73
48338,52,101,79,75
48816,51,106,74,69
48444,48,107,75,74
50037,48,102,76,79
48675,48,104,72,71
49315,49,101,74,72
49202,48,101,73,69
49151,49,109,71,72
47582,55,106,72,70
47011,49,100,76,78
48808,53,110,74,77
48743,51,99,73,78
48786,49,95,74,65
48372,47,105,75,77
47410,50,102,84,79
48232,47,96,77,74
49617,54,103,71,76
50513,51,108,74,79
49501,48,107,73,73
47023,50,100,76,73
50443,49,108,78,75
47419,50,102,66,73
49427,54,97,73,72
47275,51,97,74,72
48638,56,105,76,71
50131,50,110,72,71
48398,49,101,71,67
48744,49,99,70,80
48393,49,101,70,75
46731,48,106,73,76
47533,53,100,73,76
48832,53,108,72,67
48122,52,101,72,76
47650,51,110,75,72
47811,49,107,71,70
47786,51,105,78,75
47348,51,117,72,69
48965,48,113,74,73
49754,52,98,75,74
50978,49,107,78,73
46669,48,98,76,66
49537,51,105,75,79
48333,49,102,71,67
46975,51,107,80,78
49665,49,107,72,78
47455,51,100,68,68
47260,50,104,77,77
48817,53,105,74,69
48317,49,107,73,75
47361,51,100,76,73
46612,49,105,71,76
47336,50,105,73,72
46256,50,103,74,71
48794,51,109,76,74
47672,52,110,79,73
50675,50,107,79,75
47608,50,113,77,76
47430,49,104,72,71
49341,49,101,70,75
46235,49,107,78,74
47825,52,103,73,77
46828,48,97,76,67
48279,52,112,72,73
50255,48,99,73,69
49673,51,105,75,74
46650,49,104,71,73
48798,47,110,76,72
48904,49,105,75,77
47801,50,103,73,74
49076,49,101,76,69
49748,48,102,71,78
45402,47,96,76,72
47132,50,109,81,71
47541,50,98,74,75
48879,51,104,69,76
49820,46,100,79,70
47806,50,101,80,70
48809,49,99,79,78
46119,52,103,83,77
47560,49,105,76,70
46164,46,104,73,69
49910,49,102,75,76
47673,44,98,75,70
47386,51,101,73,69
47175,49,107,76,82
50244,55,107,81,79
47577,48,110,76,70
48876,52,99,71,78
46852,50,103,76,78
48605,52,103,75,75
46803,52,101,73,70
50918,50,108,79,73
46933,50,104,75,72
49305,46,97,69,70
47115,52,105,79,77
46784,53,104,75,71
48175,50,112,71,72
48454,45,107,74,79
46865,49,97,73,72
48288,48,104,76,69
47000,50,108,79,76
47685,48,95,74,75
47971,49,101,77,73
47841,53,101,76,75
50151,51,109,70,72
48856,52,110,71,72
47196,52,112,74,81
47210,52,110,75,75
48172,50,101,74,76
47760,49,109,73,72
48182,45,107,78,79
48896,52,109,78,72
49164,49,105,77,74
48376,49,100,76,76
48344,52,101,73,71
47716,50,108,75,79
50046,49,100,73,74
46346,48,106,75,72
48020,53,109,71,74
46529,48,101,71,74
48421,52,99,72,77
45669,53,107,77,70
48231,48,106,76,75
49165,53,110,80,70
47775,51,101,73,73
48450,46,109,73,71
48685,46,101,78,77
46240,49,102,80,71
46025,49,122,76,76
48239,46,106,72,73
46225,52,106,75,75
47507,45,107,77,70
46816,51,112,70,71
48181,51,104,78,71
47015,50,108,74,70
49102,48,106,74,74
46070,51,98,78,72
48456,53,105,82,78
49213,52,109,75,71
45963,48,105,76,73
47635,48,112,77,80
48769,51,108,75,74
47792,48,105,76,72
48294,50,101,73,74
47491,51,108,73,73
44856,47,102,76,67
49351,52,98,70,71
47376,50,104,78,67
48579,54,100,71,67
46972,47,99,73,79
48207,47,111,73,78
48090,50,98,71,69
48304,49,100,76,72
44567,51,106,69,76
49228,53,106,77,71
47995,47,106,76,70
48132,47,100,76,74
46915,49,99,70,75
47037,46,107,77,75
46329,48,104,75,74
47362,49,104,66,70
48593,52,104,76,69
47469,48,103,81,73
48872,47,102,76,78
44661,53,112,73,68
47561,50,107,77,70
48538,49,102,73,72
45593,51,110,77,81
49608,51,108,73,73
49497,51,101,79,75
47504,54,104,73,71
48779,49,102,71,72
50021,50,102,67,74
44611,45,107,70,68
48024,51,100,76,68
48173,48,106,74,71
48172,49,100,77,75
46438,49,111,75,71
46503,46,101,77,75
48127,49,109,74,83
45746,48,109,74,74
48304,51,101,70,68
46468,51,104,73,79
47339,49,109,76,74
46181,50,108,77,73
46133,50,99,78,68
49348,48,110,78,80
46986,51,95,71,74
45372,47,102,81,78
48905,52,102,80,74
48852,49,100,76,76
48071,52,104,75,77
47309,52,110,77,73
47092,49,98,76,69
47647,53,103,80,71
48405,47,105,71,70
47795,49,101,74,69
47435,53,111,77,74
47161,48,115,77,69
46771,49,98,75,76
45125,49,114,72,71
45534,52,105,75,69
48361,46,106,78,74
46737,52,98,75,76
47068,51,101,78,73
48280,50,107,77,68
46947,49,94,69,68
45453,53,102,75,75
47934,50,105,73,70
45087,47,106,76,77
47044,50,102,80,73
46521,49,106,82,70
45835,49,108,74,75
48244,49,100,77,75
46670,50,103,75,75
47779,49,107,79,78
46997,46,100,78,74
47163,51,98,75,68
47100,49,102,83,75
47059,54,103,73,78
46808,45,100,72,72
49256,52,104,73,70
46685,48,108,73,68
47972,51,101,78,71
46810,48,105,79,75
46692,53,110,82,76
47496,48,109,73,69
49502,50,101,74,71
45691,49,101,70,83
44236,52,113,75,74
47114,45,106,76,76
46497,50,108,81,70
46828,50,107,82,71
46762,54,106,70,69
46178,47,110,74,70
48535,51,100,78,69
47962,48,112,75,73
45579,49,101,79,73
47858,49,109,74,82
46828,47,104,73,73
45959,53,103,76,66
46912,51,108,78,74
47355,48,101,76,77
47701,47,106,80,71
47991,51,104,76,75
46131,50,104,76,77
47277,55,105,73,73
48203,52,97,77,66
46274,47,98,66,64
46990,49,96,74,73
44976,52,101,77,70
47155,51,107,74,76
47423,48,106,76,67
48390,50,109,76,75
48263,51,115,75,67
44010,45,102,78,73
45819,49,106,77,73
45496,49,96,79,78
46273,47,100,79,75
45355,52,105,75,72
46843,52,108,76,71
43908,54,115,77,74
45395,48,98,70,84
45638,49,111,78,72
45879,55,96,76,66
46733,49,107,76,75
45694,48,97,72,72
46203,50,103,76,75
46747,50,101,74,77
47236,50,99,82,66
46809,46,103,72,77
47445,54,105,73,76
45137,50,100,71,71
47666,49,107,71,75
45566,51,99,67,67
46659,49,105,71,69
46008,47,101,73,74
48901,46,110,72,66
47007,48,107,71,74
47380,49,101,78,83
47399,50,103,83,75
47597,52,110,79,75
44719,51,101,72,75
48342,48,109,81,70
47123,51,101,76,68
45915,51,104,74,76
45421,48,107,73,73
45835,52,108,79,80
45243,47,102,72,78
46814,52,103,77,72
47637,47,103,76,68
48006,51,102,76,77
47519,52,103,75,68
45786,53,107,75,70
46541,51,107,72,77
46246,48,97,73,71
45704,48,111,79,76
46122,46,103,69,71
47858,50,104,72,73
46928,47,100,73,75
44771,49,101,70,66
47217,51,101,74,76
48567,55,109,70,72
47359,51,104,85,76
46730,50,99,74,79
45194,52,101,72,74
45284,48,93,75,72
46315,50,112,74,71
47331,48,101,76,76
45328,48,101,78,74
46263,49,104,72,70
47860,47,101,75,75
46530,50,99,71,74
45400,49,105,71,71
46426,52,99,75,75
45698,48,103,75,73
43704,49,97,77,78
46197,48,104,74,74
45918,54,99,75,71
46549,48,101,73,75
48285,51,110,72,75
45866,50,99,80,86
46705,49,100,76,79
47105,51,94,69,64
47401,47,106,68,72
46896,50,113,71,72
45863,50,101,75,75
46396,50,99,69,69
44068,51,114,77,75
45098,52,100,74,66
46814,50,102,72,73
45443,50,100,76,72
47888,49,106,71,75
46830,49,98,72,74
45083,49,114,69,72
46546,50,96,72,68
45092,50,110,74,75
46514,54,102,76,72
45230,52,109,69,75
46390,50,103,74,78
44920,53,108,76,73
44316,51,98,77,69
47000,50,100,74,70
47286,50,101,75,76
45986,50,103,70,69
46235,48,106,83,78
44921,49,104,72,73
44921,52,111,71,76
45202,50,100,75,76
45899,52,110,79,70
46434,49,102,71,74
45662,52,99,72,73
44879,50,107,74,72
44489,54,101,74,74
44892,52,104,73,74
46889,50,98,76,77
44944,55,105,77,71
46113,46,104,70,78
44829,51,102,75,75
46400,54,105,76,71
44940,51,99,71,76
45374,47,100,73,70
44848,49,102,70,71
45097,50,109,79,70
47787,53,94,69,73
45575,51,107,76,72
48091,51,106,77,80
45111,49,103,69,69
45671,56,105,74,72
45993,53,95,74,70
48418,52,108,79,76
45356,50,104,72,78
45504,48,100,77,77
44577,49,103,72,74
45263,49,103,72,82
44910,51,100,73,74
45873,50,105,70,74
47967,47,102,74,74
45747,52,109,72,74
46100,53,106,74,70
45582,50,104,72,70
44694,47,105,75,76
44671,50,102,77,70
45035,51,107,77,75
45324,46,110,71,78
45092,49,104,75,77
45977,45,97,78,73
47706,47,104,74,74
46722,51,111,78,79
45479,50,101,75,83
45628,50,103,73,71
45479,52,105,72,79
46049,48,100,73,73
44664,44,114,76,79
45877,53,105,74,74
46963,49,112,73,76
45964,49,102,77,74
45565,50,106,78,88
45325,51,101,80,75
45868,50,102,70,71
47368,49,100,73,66
44097,54,100,75,72
46044,55,111,72,72
45449,51,106,73,77
46070,51,102,72,70
43532,53,97,75,71
46359,48,102,80,73
45769,52,104,75,72
47019,52,103,79,71
45390,49,100,71,71
47138,50,104,78,74
45476,50,103,74,69
44530,52,102,72,82
46178,49,100,76,73
45981,51,113,81,75
44446,47,108,76,76
45200,52,103,76,71
46771,49,104,76,73
43525,53,94,72,75
44932,49,101,76,71
45216,47,104,75,77
44100,53,107,72,77
44832,52,101,74,70
44550,49,100,74,69
44268,53,102,76,76
45522,55,112,79,79
44852,52,103,75,70
44970,51,100,78,74
45425,49,100,78,71
45050,47,107,70,75
45020,49,101,74,72
45534,48,102,76,77
46178,46,104,80,77
45170,49,101,78,70
44489,50,110,66,72
47952,51,108,77,72
44987,50,102,73,73
45601,48,107,80,69
47199,50,103,69,74
45352,49,99,74,79
45334,47,101,72,78
45225,51,103,70,76
45509,49,106,70,72
45314,51,95,76,76
45855,50,115,70,74
45243,50,108,74,70
44587,48,103,73,81
45279,49,96,78,73
43790,50,96,74,71
46428,53,104,79,74
44126,52,99,69,66
45888,52,106,70,70
45190,52,106,72,68
45394,52,107,75,71
46152,50,107,75,72
42882,50,104,76,72
44808,50,96,71,72
46573,50,102,75,73
45538,52,105,75,72
45672,53,107,75,73
45493,50,109,77,76
43671,48,111,74,77
44593,49,106,78,75
46743,51,99,73,76
44939,52,105,73,72
47058,51,101,76,73
44780,49,105,76,77
43399,51,99,67,69
45095,53,97,65,72
42151,45,94,70,70
44638,49,99,70,73
44947,52,108,79,78
43244,45,103,85,76
45472,47,96,71,69
46898,52,100,78,76
45362,48,101,68,81
46995,50,112,78,75
45459,53,99,70,69
44666,49,103,70,79
44547,51,97,73,76
43706,49,105,74,76
46015,50,110,72,75
44713,51,109,77,79
45063,49,105,74,70
45485,54,101,72,77
45398,51,98,73,70
43594,51,104,75,65
45087,49,109,73,77
47162,52,104,81,69
44087,48,107,75,75
43895,52,98,66,76
45313,51,103,76,77
43446,49,101,79,77
44016,48,99,72,71
45385,48,107,74,72
45023,51,105,73,68
45350,49,113,68,73
45625,52,102,72,73
46827,48,96,79,75
45810,50,107,73,74
43749,49,98,74,74
45280,51,111,76,73
44790,53,102,78,72
45790,49,98,77,73
45592,50,107,74,75
43772,52,99,71,71
46475,52,100,77,70
45222,48,98,72,80
45467,52,104,72,78
43815,50,97,80,70
45484,46,99,79,69
46398,51,99,73,73
45331,50,104,71,71
44331,54,104,74,69
46007,49,102,76,80
43791,50,95,75,74
43541,57,98,76,75
43636,48,95,69,66
44483,49,100,74,75
44685,57,103,75,70
44541,53,99,78,73
44321,49,104,72,71
44898,50,102,81,73
44376,47,99,69,70
45621,50,98,75,73
45401,48,100,74,69
44784,47,99,72,71
44950,48,100,77,82
45940,53,98,75,72
42941,52,105,73,72
44112,50,99,68,66
45926,54,102,73,73
44501,50,113,78,75
45749,55,113,77,73
45722,49,105,71,66
45273,51,112,73,71
44509,52,108,73,64
44609,48,99,68,70
44125,52,101,77,71
43724,50,116,76,70
42913,47,105,76,79
45847,52,104,70,70
45188,53,104,81,80
45027,53,107,68,68
45263,47,103,71,74
43228,52,105,83,79
43766,48,99,73,71
44573,49,107,74,71
47057,52,100,74,76
44857,52,98,74,68
44893,47,108,75,73
43086,53,98,74,70
44248,48,101,71,68
46552,54,97,77,69
45487,50,106,73,75
44977,53,106,84,76
42522,53,103,75,78
44577,49,102,74,66
45157,51,104,76,73
43441,49,98,71,75
44017,52,98,79,71
44964,52,114,71,77
44768,51,107,76,83
44265,49,104,73,70
43070,52,109,71,73
44019,51,105,73,76
44448,49,104,72,76
44759,54,108,71,74
45303,52,113,82,82
43592,49,102,70,74
45336,51,104,80,77
44320,49,106,79,73
42824,51,111,73,78
45447,49,109,74,75
46933,51,110,76,78
44297,50,98,74,67
45334,49,105,74,74
45476,48,111,75,69
45588,52,98,73,73
44421,51,97,77,72
45795,52,98,74,71
45013,52,103,75,72
44414,49,106,74,76
43473,51,112,80,74
44262,48,102,74,75
45221,48,97,67,71
43186,47,101,75,70
43678,49,104,74,76
43820,49,103,78,77
44634,49,92,69,79
45235,48,116,77,72
45667,52,102,74,76
43691,53,116,75,75
44153,54,104,79,72
41675,52,97,72,69
43824,49,96,75,70
45702,50,106,72,78
43576,49,106,79,74
44695,48,99,75,68
43919,51,96,71,72
44831,52,101,72,77
42912,51,111,72,73
43171,48,99,71,71
43689,45,101,78,82
45003,54,104,75,77
44218,50,99,74,75
44914,48,104,80,72
42549,50,109,77,76
43869,49,112,75,75
43570,50,100,74,75
43673,50,110,76,73
44716,50,98,69,78
46113,50,100,86,74
42985,50,113,74,78
44177,49,106,76,79
44712,45,106,72,76
44100,50,107,76,77
45218,49,101,76,70
41981,51,108,72,74
45272,50,111,75,76
45608,49,105,77,73
42141,49,102,75,68
45962,49,103,77,77
43461,51,107,76,81
43522,49,104,76,73
45179,52,102,79,77
42250,49,97,71,69
43680,51,104,76,73
44132,51,98,72,68
44625,49,116,74,71
44065,51,99,73,70
44060,48,114,74,71
42872,49,100,75,77
43860,52,103,76,72
43469,51,109,75,75
44228,50,102,75,76
44942,51,108,74,75
42709,49,106,81,75
43478,52,107,74,79
43250,51,109,79,70
44241,49,105,79,75
44898,50,111,75,75
44132,50,105,73,76
44802,49,103,74,69
45244,51,103,81,79
43231,50,108,77,78
43409,51,107,72,69
43115,49,105,75,78
43654,50,100,79,76
44906,52,101,74,74
43731,52,98,84,74
42485,47,112,69,78
44509,48,105,75,75
41794,50,109,76,74
43527,48,99,72,80
44503,47,105,78,76
45406,50,105,70,70
42241,50,104,77,81
43434,47,104,78,81
45142,49,97,78,76
43615,50,101,72,78
43981,49,95,79,76
43819,49,105,72,75
41483,49,103,77,72
44474,52,110,71,73
42581,50,103,77,74
42744,48,101,77,68
44041,53,101,75,74
43937,54,105,78,75
42242,50,100,70,76
43242,48,103,68,78
43222,46,99,71,69
42200,49,106,72,81
44050,47,110,72,69
42267,54,104,77,83
41666,50,102,77,77
44282,49,107,78,72
44897,49,103,73,71
41586,50,95,78,77
45076,53,107,73,70
43275,50,100,72,73
43862,49,96,74,75
42698,51,98,72,76
42261,52,103,76,73
41493,49,103,77,72
43990,49,102,79,73
42333,47,114,80,81
43142,54,97,76,81
43232,50,101,80,69
43169,49,115,74,68
42965,51,102,71,76
43096,50,103,82,74
42525,46,107,85,73
41793,54,100,76,72
44930,51,104,77,74
43028,48,94,75,72
42505,53,101,70,76
43526,49,97,72,83
44747,51,103,70,70
42081,48,102,82,77
43468,47,105,72,75
44064,50,110,74,76
42282,53,97,74,69
44808,50,101,72,72
41470,51,100,77,73
44579,53,96,76,75
45105,53,101,75,72
40821,48,114,70,79
43728,52,96,76,71
43731,51,96,77,73
43068,47,97,73,68
42544,54,96,74,78
42661,51,102,72,73
42974,50,96,66,73
43927,49,94,70,68
43094,53,108,79,78
41827,50,103,78,77
44947,50,99,73,73
43065,51,103,75,72
43475,50,100,79,81
43080,50,98,76,83
44053,50,101,76,73
41762,51,97,71,71
41266,52,101,80,70
43231,53,101,77,76
43465,51,105,82,75
42863,52,99,76,69
42656,50,97,75,75
42863,47,96,78,70
43219,49,101,73,74
42481,50,96,78,75
42087,53,103,73,80
42672,48,108,74,75
44230,47,96,75,75
42385,49,101,79,79
41645,48,104,70,74
43373,48,112,73,69
43049,49,104,72,80
42561,51,103,83,70
43079,52,109,80,80
42633,48,97,71,75
41706,53,109,74,77
43576,49,104,77,79
41192,51,105,78,72
42490,53,101,80,69
43487,49,96,73,77
42974,51,103,76,81
41717,46,98,73,74
43943,51,99,79,77
44184,48,103,77,79
42624,53,99,66,64
44062,52,97,76,76
43141,52,98,78,72
42109,48,106,76,75
40926,50,113,74,77
43437,50,111,74,75
41071,47,100,71,74
41274,48,98,82,73
43373,49,103,69,73
42683,52,93,72,74
43549,49,105,76,79
42892,49,106,75,68
44289,51,104,76,72
41938,49,105,74,69
44018,49,108,78,72
42083,49,102,74,74
44033,54,101,74,68
40243,50,104,75,78
42156,48,107,77,75
43157,52,97,76,73
42892,51,101,79,73
40054,49,108,73,76
41387,50,101,72,74
43559,53,97,70,69
44284,51,96,79,76
41413,53,107,72,71
43663,48,95,77,74
41980,51,100,68,71
42511,49,101,78,70
41125,47,99,74,74
42420,53,101,72,70
43526,53,102,79,70
42644,49,102,74,72
42435,50,96,77,81
41343,53,98,70,74
43112,52,103,77,70
42287,52,99,75,70
43991,49,101,70,76
41789,48,95,72,77
41495,51,96,69,80
41583,49,102,71,73
42399,51,97,72,72
42301,50,102,80,76
42030,49,106,72,74
43996,49,97,71,70
43163,51,104,72,71
42981,51,100,74,75
41805,48,98,72,82
42019,48,105,75,77
43202,47,103,74,75
